OSC2011,HU001,year,id,v5,v6,v7,v8,v9,v10,v11,family,v15,v14,Nfamily,v16,v17,v18,v19,v20,house,v22,v23,v24,v25,age,v27,v28,v29,v30,v31,Income,v33,v34,v35,v36,v37,v38,consumme,shokuryou,juukyo,kounetu,kagu,hihuku,hoken,koutsu,kyouiku,goraku,other,v50,v51,v52,v53,v54,v55
OSC02011,00000HU001,2004,4598,0,1,1,1,0,0,2,2,3,1,1,0,7,2,5,2,1,1,1988,99999,2,14,3,99999,99999,5,12377.5413,389.2,787198.8,205610.55,389387.55,192200.7,787198.8,350393.75,333808.8,39978.25,28035.8,12731.35,20475,14690.45,14716.25,27650.95,0,44437.25,131093.5,16584.95,289364.85,147440.2,11929.3,2485.3,3.5
OSC02011,00000HU001,2004,4599,0,1,1,1,0,0,2,2,1,0,1,1,5,1,6,1,1,1,1969,99999,2,13,1,1,2,2,10890.7543,257.6,386988.9,221675.15,124185.8,41127.95,386988.9,166369.35,136728.9,35697.35,19512,8897.75,3166.35,3648.25,3967.85,20852.55,0,15289.15,25697.65,29640.45,169494.95,51124.6,3920.6,886.8,12.7
OSC02011,00000HU001,2004,4600,0,1,1,1,0,1,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2003,1,5,1,1,3,1,11078.6444,285.5,336758.1522,208941.9575,108873.8822,18942.31243,336758.1522,166927.7976,132796.5198,41054.54705,4469,5170.07613,3158.80496,6675.27656,3817.32401,22702.19313,0,31401.07306,14348.22493,34131.27775,137215.5287,32614.82593,1030,369.7,48
OSC02011,00000HU001,2004,4601,0,1,1,1,0,0,2,2,3,0,1,0,5,1,10,1,1,1,99999,99999,2,16,3,99999,99999,5,8663.116,90.8,84841.9672,17883.88272,38341.80361,28616.28088,84841.9672,62174.21383,55576.71383,15352.53848,4230.65,8889.99739,7377.86275,1091.73195,2594.97919,4360.08164,0,2641.39163,9037.4808,6597.5,11879.42942,10788.32396,3545.23379,155.1,2.8
OSC02011,00000HU001,2004,4602,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,3,99999,3,14771.8659,410.5,526307.2286,294515.8185,190786.9415,41004.4686,526307.2286,226659.8031,175741.7829,42578.11891,32684.69723,8447.51405,3308.11249,15551.75141,2352.9,26920.51458,0,19636.97032,24261.20387,50918.02027,259223.2118,40424.21374,646.14786,416.2,49.8
OSC02011,00000HU001,2004,4603,0,1,1,0,99999,99999,2,2,1,0,1,1,7,2,2,2,2,99999,99999,2002,1,7,1,1,3,2,16433.8091,181.3,207444.2777,141780.8196,30618.03431,35045.42386,207444.2777,101267.7556,89662.20562,24722.44648,11348.35,7068.3393,2220.93308,5936.50342,2539.37118,9935.4592,0,10693.7879,15197.01506,11605.55,66976.2077,39200.31441,2004.19919,419.8,8.9
OSC02011,00000HU001,2004,4604,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2002,1,6,1,3,99999,3,21822.5275,381.5,552415.8607,301739.5399,197063.7891,53612.53176,552415.8607,236492.317,189737.0514,49120.63575,23681.2,9087.15359,3490.64369,13482.20197,6929.8,33157.02544,0,25358.67884,25429.7121,46755.26562,257255.5094,58668.03438,1282.5,657.8,195.4
OSC02011,00000HU001,2004,4605,0,1,1,1,0,0,2,2,1,1,1,1,7,1,7,1,2,99999,99999,2001,2,7,1,1,5,2,14634.7291,361.7,511605.0954,308751.2631,178582.6486,24271.18375,511605.0954,235499.7499,189314.389,46081.43098,26343.39008,6132.03216,1808.31098,14844.68064,1071.35316,30723.89978,0,39355.02889,22954.26235,46185.36086,251128.5673,24976.77821,2231.5,301.2,106.2
OSC02011,00000HU001,2004,4606,0,1,1,0,99999,99999,2,2,3,1,1,0,5,2,2,2,2,99999,99999,2001,2,13,3,99999,99999,5,29479.0922,162.4,225108.6667,45583.08889,125138.1167,54387.46111,225108.6667,141449.5278,135866.9278,30091.97222,33743.9,8422.78889,6469.12222,1584.3,5851.28889,11040.05556,0,13387.98333,25275.51667,5582.6,46904.7,36754.43889,774.95,1234.9,6.4
OSC02011,00000HU001,2004,4607,0,1,1,1,0,0,2,2,3,0,1,0,4,1,7,1,1,1,1932,99999,2,13,3,99999,99999,5,11299.7935,203.3,444841.4836,180657.3725,200383.3217,63800.78948,444841.4836,172000.374,161079.8839,31358.48748,20807.9,9775.76659,5320.15545,9791.32128,14647.23095,9733.19985,0,24063.91528,35581.90699,10920.49017,213715.115,59125.99462,3186.95,1650.5,0.5
OSC02011,00000HU001,2004,4608,0,1,1,1,0,0,2,2,3,0,1,0,5,1,9,1,1,1,1980,99999,2,15,3,99999,99999,5,11435.2343,169.8,290467.1678,125177.3637,123254.166,42035.63802,290467.1678,138849.3401,133726.5407,24611.22796,2712.25,11639.58933,7451.30728,5218.75563,8062.53914,14234.2262,0,23456.11067,36340.53447,5122.79937,123398.2104,28219.61735,4510.65958,968.5,0.3
OSC02011,00000HU001,2004,4609,0,1,1,1,0,0,2,2,1,0,1,1,4,1,3,1,1,2,1971,99999,2,14,1,1,3,1,9953.497,183.3,234560.25,144288.05,55135.45,35136.75,234560.25,118352.65,109139.3,27311.85,14237.15,9176,6439.95,3191.45,3137.6,16396.6,0,8243.7,21005,9213.35,79163,37044.6,2640.3,271.1,2.1
OSC02011,00000HU001,2004,4610,0,1,1,1,0,0,2,2,1,1,1,1,7,2,5,2,1,1,1981,99999,1,11,1,1,1,1,19048.2009,460.2,583822.3029,340619.8126,188776.9674,54425.52295,583822.3029,235464.6509,190484.629,42055.35906,30028.82835,6116.23586,2796,12313.6043,4611.33321,29013.41979,0,23744.38162,39805.46684,44980.02185,292601.2575,55756.39453,716.67939,563.4,159
OSC02011,00000HU001,2004,4611,0,1,1,1,0,0,2,2,3,0,1,0,5,2,6,2,2,99999,99999,1995,2,14,3,99999,99999,5,20728.802,241.5,481683.322,163441.0801,217604.3133,100637.9287,481683.322,174549.5587,166712.4087,28957.59639,16032.9,12594.06518,5304.55447,1181.5,8176.18995,19936.47083,0,25490.19757,49038.9343,7837.15,200663.1306,106470.6328,7921.73962,1127.1,184.1
OSC02011,00000HU001,2004,4612,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2003,1,7,1,1,3,1,19219.361,351.8,465160.499,248552.926,115460.6784,101146.8946,465160.499,187986.4018,148947.9518,37278.33522,28297.15,12082.16051,2450.66997,6375.33857,3569.60999,19203.91301,0,18589.15125,21101.62333,39038.45,174056.4988,103117.5983,1718.1,302.1,196.8
OSC02011,00000HU001,2004,4613,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2004,1,6,1,1,4,2,42756.8923,461.7,530982.0907,325150.3804,125881.9567,79949.75358,530982.0907,230052.843,179358.5673,39743.36632,21534.3,6834.44554,4235.02965,8243.65493,2696.726,39950.12837,0,26988.41747,29132.49902,50694.27568,216510.9427,84418.3051,3547.75,765.7,75.9
OSC02011,00000HU001,2004,4614,0,1,1,1,0,0,2,2,2,0,1,1,4,1,15,1,1,1,1981,99999,2,14,1,2,1,4,18383.6281,375.8,0,0,0,0,295373.9843,285443.4843,285443.4843,41999.60299,42373.09743,12686.75476,10401.47058,10721.28364,10316.3487,38602.05627,0,35164.73527,83178.13462,0,9930.5,0,4351.11119,979.7,104.5
OSC02011,00000HU001,2004,4615,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2004,1,4,1,1,5,1,9249.8409,241.6,330025.2767,168366.3,110079.3403,51579.63634,330025.2767,142556.8106,129307.5106,37709.00441,6839.75,8631.0196,5261.37357,4906.09339,6622.59097,19290.87797,0,15305.88943,24740.91123,13249.3,144161.6,43306.86608,1366,216.6,22
OSC02011,00000HU001,2004,4616,0,1,1,1,0,0,2,2,3,0,1,0,5,2,2,2,2,99999,99999,99999,2,11,3,99999,99999,5,11789.5657,113.6,119089.8714,19224.26029,70375.88817,29489.72297,119089.8714,83795.37389,82241.87389,21461.00369,14090.85,9174.26091,1953.499,2145.48879,6607.45599,6337.24724,0,5088.72842,15383.33986,1553.5,16432.05,18862.44754,9140.23203,759.1,5
OSC02011,00000HU001,2004,4617,0,1,1,1,0,0,2,2,1,0,1,1,7,1,9,1,1,1,1967,99999,1,10,1,1,2,1,15158.9707,303.1,398044.0945,218983.8448,147987.4119,31072.83779,398044.0945,202573.5188,161753.9099,36019.2285,20754.25317,6790.76013,4286.37008,12126.74338,3160.19399,35468.0128,0,15654.84516,27493.50264,40819.60895,175590.1157,19880.45999,2528.44452,79.4,78.7
OSC02011,00000HU001,2004,4618,0,1,1,1,0,0,2,2,1,0,1,1,7,2,2,2,2,99999,99999,1998,1,7,1,3,99999,3,11581.0739,318.1,432463.4443,249104.6244,134856.7932,48502.02678,432463.4443,183716.2275,151985.3832,42902.85846,35848.05481,7119.89584,1967.07727,10571.15,1558.8979,16293.60854,0,17861.32612,17862.51426,31730.84427,203926.2503,44820.96661,346.44264,191.7,33.8
OSC02011,00000HU001,2004,4619,0,1,1,1,0,0,2,2,3,0,1,0,7,1,12,1,1,1,1985,99999,2,15,3,99999,99999,5,12705.3709,255.4,463158.75,196419.45,188996.25,77743.05,463158.75,174943,168127.55,30615.4,32855.4,11751.05,5714.85,4699.95,10963.4,16205.5,0,17200.15,38121.85,6815.45,217851.75,70364,7817.75,2136.9,0.2
OSC02011,00000HU001,2004,4620,0,1,1,1,0,0,2,2,3,1,1,0,5,1,12,1,1,1,99999,99999,2,16,3,99999,99999,5,16424.7094,279.1,560960.2578,219734.9809,190645.5741,150579.7029,560960.2578,178046.3279,172809.1714,35861.95789,8535.79026,10903.62892,4623.29665,9607.67401,11280.27591,13640.10619,0,23738.87976,54617.56184,5237.1565,238909.9305,144003.9994,10366.65415,2448.2,0
OSC02011,00000HU001,2004,4621,0,1,1,1,0,0,2,2,1,0,1,1,5,1,13,1,1,1,1926,99999,2,14,2,1,3,1,12412.5564,214.3,299366.05,173268.25,92111.35,33986.45,299366.05,158696.1,141461.55,31163.5,22127,7655.25,3458.9,4982.4,4812.45,19870.95,0,19261.95,28129.15,17234.55,104729.3,35940.65,2965.35,569.6,64
OSC02011,00000HU001,2004,4622,0,1,1,1,0,0,2,2,1,1,1,1,6,1,1,2,2,99999,99999,1989,1,13,1,1,3,1,11977.7659,374.3,525002.85,313572.1,130857.45,80573.3,525002.85,196086.95,146773.3,39901.9,32486.45,5409.3,1920.2,6939.55,3831.85,21639.05,0,23385.9,11259.1,49313.65,232464.95,96450.95,0,402.7,45.5
OSC02011,00000HU001,2004,4623,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1996,1,6,1,1,5,1,13748.3368,488.9,688802.05,376732.8,206635.8,105433.45,688802.05,229089.2,172852.05,36950,21263.7,7084,4795.25,13514.8,2732.8,25989.65,0,29904.6,30617.25,56237.15,373222.7,86490.15,4421.5,448.7,123.1
OSC02011,00000HU001,2004,4624,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1998,1,6,1,1,5,2,15863.9332,423.3,541522.9683,315891.2874,185132.9172,40498.76374,541522.9683,225861.0397,168830.3042,36410.01031,26905.72595,7929.85,1945.1355,9505.81527,1477.36794,36276.27176,0,24424.66336,23955.46412,57030.7355,278806.0519,36855.87672,1008.5,281.7,159.4
OSC02011,00000HU001,2004,4625,0,1,1,1,0,0,2,2,3,1,1,0,6,2,16,2,1,1,1927,99999,2,15,3,99999,99999,5,14355.4713,267.1,482920.4209,169368.5073,230121.4386,83430.47497,482920.4209,245396.1278,234038.9278,40667.27576,23735.7411,9545.08102,2726.19048,10891.75526,9065.97357,22533.98561,0,62091.64048,52781.28449,11357.2,148244.3623,89279.93091,5705,1862.8,120
OSC02011,00000HU001,2004,4626,0,1,1,1,0,0,2,2,3,0,1,0,3,1,5,2,1,1,1940,99999,2,16,3,99999,99999,5,14367.0771,139.6,194981.7256,62534.73791,98770.64892,33676.33877,194981.7256,96547.44361,89086.04361,31570.04217,13645.05,11071.45848,1413.51412,1831.83339,4423.25632,8028.9704,0,5401.05,11700.86874,7461.4,53423,45011.28199,7912.91227,394.9,50
OSC02011,00000HU001,2004,4627,0,1,1,1,0,0,2,2,3,1,1,0,7,1,6,1,1,1,1933,99999,2,15,3,99999,99999,5,12790.1515,199.7,316268.3,136391.7,123651.9,56224.7,316268.3,131982,128625,36432,7498.5,11274.9,3462.8,10197.6,7224.1,10517.2,0,17837,24180.9,3357,116128.55,68157.75,4398.8,920.5,4.4
OSC02011,00000HU001,2004,4628,0,1,1,1,0,0,2,2,3,0,1,0,6,1,17,1,1,1,99999,99999,2,15,3,99999,99999,5,11284.4603,146.5,312661.45,97703.2,143528.45,71429.8,312661.45,140002.4,135241.65,28887.65,29121,12492.1,3735,2077.95,10536.5,8976.1,0,12309,27106.35,4760.75,115494.85,57164.2,5481.15,580.1,0
OSC02011,00000HU001,2004,4629,0,1,1,1,0,0,2,2,1,1,1,1,7,2,12,1,1,1,1987,99999,2,13,1,3,99999,3,26106.625,641.47059,1638987.258,530746.0005,815817.494,292423.7637,1638987.258,709601.0339,616571.7891,61476.95283,200940.7215,6425.16671,6923.8275,21850.00932,13187.2812,181983.1112,0,68829.23772,54955.4811,93029.24478,604621.0244,324765.2,3084.11146,1260.47059,238.47059
OSC02011,00000HU001,2004,4630,0,1,1,1,0,0,2,2,1,1,1,1,5,1,5,2,2,99999,99999,1999,2,10,1,1,2,2,18394.9131,401,383337.5,246724.4,94251.1,42362,383337.5,167770.15,141730.2,36229.45,29566.55,4422.4,3633.75,6469.15,2639.5,20888.95,0,17273,20607.45,26039.95,173473.15,42094.2,4185,551.7,167
OSC02011,00000HU001,2004,4631,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,99999,1,5,1,1,2,1,19048.2009,460.2,583822.3029,340619.8126,188776.9674,54425.52295,583822.3029,235464.6509,190484.629,42055.35906,30028.82835,6116.23586,2796,12313.6043,4611.33321,29013.41979,0,23744.38162,39805.46684,44980.02185,292601.2575,55756.39453,716.67939,563.4,159
OSC02011,00000HU001,2004,4632,0,1,1,1,0,1,2,2,1,1,1,1,7,2,3,2,2,99999,99999,1995,1,6,1,1,3,2,38734.8575,223,217666.35,111888.7,61218.9,44558.75,217666.35,115965,107980.1,30036.25,15684.9,8249.45,2832.6,3837.55,4573.5,14617.75,0,12387.15,15760.95,7984.9,50063.1,51638.25,3313.15,1364.2,3.6
OSC02011,00000HU001,2004,4633,0,1,1,1,0,1,2,2,1,1,1,1,4,1,1,2,2,99999,99999,1993,2,10,2,1,3,1,38734.8575,223,217666.35,111888.7,61218.9,44558.75,217666.35,115965,107980.1,30036.25,15684.9,8249.45,2832.6,3837.55,4573.5,14617.75,0,12387.15,15760.95,7984.9,50063.1,51638.25,3313.15,1364.2,3.6
OSC02011,00000HU001,2004,4634,0,1,1,1,0,0,2,2,1,0,1,1,7,1,8,1,2,99999,99999,2001,2,6,1,3,99999,3,13274.7955,426.8,521319.65,303149.1,173749.5,44421.05,521319.65,247578.35,193151.45,35977.4,36251.75,10214.45,4905.9,12320.75,2651.65,24127.2,0,23494.65,43207.7,54426.9,218831.25,54910.05,2622.6,936.3,82.5
OSC02011,00000HU001,2004,4635,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1997,1,7,1,1,5,2,23837.5726,488.1,582243.5139,326611.602,203835.7644,51796.14746,582243.5139,273319.8455,217732.7055,44868.85006,28846.55,7889.19565,3498.75762,12663.80732,4823.15665,50210.561,0,25703.32811,39228.49909,55587.13996,259508.1791,49415.4893,643.5,571.3,105.7
OSC02011,00000HU001,2004,4636,0,1,1,1,0,0,2,2,1,1,1,1,6,2,14,1,1,1,1982,99999,2,12,1,1,2,2,15474.3711,302.6,386954.4908,234858.4248,122092.2095,30003.8565,386954.4908,149109.9808,118181.3216,31495.39792,8718.75,5592.63744,2360.44503,9215.7103,5424.50501,18914.75127,0,11635.81834,24823.30632,30928.65912,173449.7656,64394.7444,119.5,336.9,85.3
OSC02011,00000HU001,2004,4637,0,1,1,1,0,1,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2002,2,5,2,1,2,1,17985.429,149.7,104576.9538,76235.28711,21371.8608,6969.80592,104576.9538,69626.84756,67767.44756,19106.35366,12322.35192,4628.44373,1283.17683,1100.28781,3970.2,6756.14983,0,10382.01429,8218.46951,1859.4,25782.10157,9168.0047,1478.3,229.9,0
OSC02011,00000HU001,2004,4638,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2003,1,6,1,3,99999,3,18429.9241,467.9,557992.3886,310988.3756,200194.2004,46809.8126,557992.3886,272248.0233,219044.3931,48058.7271,40710.3229,5654.66603,2080.06336,8115.64886,2103.76908,43655.29809,0,31499.78321,37166.1145,53203.63015,248864.8595,36879.50573,947.7,174.4,11.8
OSC02011,00000HU001,2004,4639,0,1,1,1,0,0,2,2,3,1,1,0,5,1,10,1,1,1,1983,99999,1,16,3,99999,99999,5,13955.6959,217.9,444212.1111,187883.3778,172941.6222,83387.11111,444212.1111,170566.5222,163931.5778,43077.37222,12419.3,10340.48333,7775.96667,5356.36667,5006.28333,14366.21111,0,22855.07778,42734.51667,6634.94444,194188.0444,79457.54444,5513.6,1333.3,5.6
OSC02011,00000HU001,2004,4640,0,1,1,1,0,0,2,2,1,0,1,1,6,1,13,1,1,1,99999,99999,2,13,1,1,3,2,9579.5143,202.4,312236.75,175001.05,98610.6,38625.1,312236.75,143955.15,117918.6,27655.15,17984.5,11807.35,4621.3,4722.3,4624.3,16353.4,0,5890.55,24259.75,26036.55,136729.7,31551.9,772,155.7,43.7
OSC02011,00000HU001,2004,4641,0,1,1,1,0,0,2,2,1,1,1,1,7,2,3,2,2,99999,99999,2003,1,5,1,3,99999,3,13570.3422,349.4,397533.3102,256588.5785,105632.2658,35312.46579,397533.3102,196518.6763,163013.8649,52575.8669,28093,4590.19058,760.17748,10762.61856,1117.99865,30860.47062,0,13512.05787,20741.48421,33504.81144,165028.8284,35985.80542,80.25,242.7,15.7
OSC02011,00000HU001,2004,4642,0,1,1,1,0,0,2,2,3,0,1,0,6,2,9,1,1,1,1926,99999,2,16,3,99999,99999,5,10588.5653,157.9,227853.7896,124365.6549,69692.20553,33795.92919,227853.7896,82246.03641,77759.63364,21358.83518,7411.16897,8495.94324,2578.94639,2643.7,5185.95,5080.49524,0,6694.78295,18309.81167,4486.40277,106524.3158,39083.43748,1940.02289,655.2,0
OSC02011,00000HU001,2004,4643,0,1,1,1,0,1,2,2,3,0,1,0,5,1,1,2,2,99999,99999,2003,2,12,3,99999,99999,5,8487.9906,86.7,124517.5,42390.9,44967.35,37159.25,124517.5,63793.2,61894.7,18779.85,8877.1,9141.2,1181.8,2007.9,4563.2,4822.8,0,2591.1,9929.75,1898.5,39151.9,21572.4,4318.25,246.6,3.2
OSC02011,00000HU001,2004,4644,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2000,1,6,1,1,5,2,28109.4484,468.4,666048.2803,361316.8249,238236.2181,66495.23727,666048.2803,305328.1219,253058.0189,53492.51306,39258.99489,7352.41216,2921.29255,8251.4783,2625.52382,50374.16165,0,55605.47831,33176.16415,52270.10305,320574.1493,40146.00907,622.5,394.1,46.3
OSC02011,00000HU001,2004,4645,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2002,1,6,1,1,4,2,43369.7226,428.7,541081.5608,290391.8613,190393.4263,60296.27318,541081.5608,237672.3589,193019.0793,46906.33944,22533.2478,7483.61682,1268.33391,12934.27709,2409.37038,33600.68207,0,34682.88795,31200.32384,44653.27957,258331.5408,45077.66115,5460.78359,766.3,168
OSC02011,00000HU001,2004,4646,0,1,1,1,0,0,2,2,3,0,1,0,5,1,13,1,1,1,99999,99999,2,18,3,99999,99999,5,13682.6931,237.7,346056.2247,146701.1408,151741.4573,47613.6266,346056.2247,163558.3598,156032.6611,36848.74635,8248.94097,12032.22791,6569.7794,3862.20765,7660.73257,14490.23758,0,28976.6443,37343.14436,7525.69868,143290.4321,39207.43285,5873.37898,1170.6,0
OSC02011,00000HU001,2004,4647,0,1,1,1,0,0,2,2,1,0,1,1,7,1,3,2,2,99999,99999,2000,1,10,1,1,3,1,13871.6986,309,475785.9067,262445.7144,194493.049,18847.14335,475785.9067,218124.6457,173619.3457,35864.75774,31185.4,8012.63005,3369.22346,3760.09994,3880.6,25467.89426,0,29807.1315,32271.60877,44505.3,231492.5,26168.761,1797.05,335.7,29.3
OSC02011,00000HU001,2004,4648,0,1,1,1,0,0,2,2,1,0,1,1,5,1,12,1,1,1,1929,99999,1,13,2,1,3,2,13748.3368,488.9,688802.05,376732.8,206635.8,105433.45,688802.05,229089.2,172852.05,36950,21263.7,7084,4795.25,13514.8,2732.8,25989.65,0,29904.6,30617.25,56237.15,373222.7,86490.15,4421.5,448.7,123.1
OSC02011,00000HU001,2004,4649,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2001,2,5,1,1,4,2,21243.1401,329.9,423409.0886,235930.4144,154354.448,33124.22619,423409.0886,195609.6734,159451.6234,37438.17658,27845.5,8382.1,1559.9424,6512.26121,7020.87104,21386.73879,0,16518.39393,32787.6394,36158.05,191543.6309,36255.78441,6978.79593,226.4,33.7
OSC02011,00000HU001,2004,4650,0,1,1,1,0,0,2,2,3,1,1,0,5,1,6,1,1,1,1973,99999,1,13,3,99999,99999,5,23548.4844,274.5,515157.45,172748.45,242783.1,99625.9,515157.45,190523.95,181531.55,39278.7,37320.2,10179.85,10918,5111.05,9126.2,12215.75,0,24114.95,33266.85,8992.4,215987,108646.5,4422.4,1823.1,30.5
OSC02011,00000HU001,2004,4651,0,1,1,1,0,0,2,2,3,0,1,0,7,1,7,1,1,1,1931,99999,2,14,3,99999,99999,5,10398.4895,158.9,325566.15,132488.1,138306.8,54771.25,325566.15,103106.85,99051.85,24130.95,13486.8,10202.45,4688.7,2019.6,7347.05,9910.9,0,8978.9,18286.5,4055,165190.85,57268.45,5327.1,1106,0.7
OSC02011,00000HU001,2004,4652,0,1,1,1,0,0,2,2,2,0,1,1,5,1,14,1,1,1,99999,99999,2,14,1,2,1,4,28243.3423,413.2,0,0,0,0,144937.145,144937.145,144937.145,32918.65709,17859.72304,10981.38922,4838.54092,3733.92903,2186.20177,21338.12042,0,19423.73771,31656.84579,0,0,0,3293.56923,540.1,139.5
OSC02011,00000HU001,2004,4653,0,1,1,1,0,0,2,2,1,1,1,1,7,2,6,1,1,1,1967,99999,1,9,1,3,99999,3,24965.9739,498.2,673945.3492,343943.7277,275110.7702,54890.85132,673945.3492,271902.3472,218102.5781,44440.89392,35185.25,10836.98491,1565.36195,13524.8976,6344.06985,25971.59611,0,38049.89206,42183.63172,53799.76907,336535.487,65507.51501,2072.91977,438.2,153.9
OSC02011,00000HU001,2004,4654,0,1,1,1,0,0,2,2,3,0,1,0,6,1,15,1,1,1,99999,99999,1,16,3,99999,99999,5,14151.9841,189.4,292744,157037.15,88987.75,46719.1,292744,111986.3,106504.1,26269.85,7706.65,11404.55,8631.3,2564.7,9426.75,8006.45,0,9233.05,23260.8,5482.2,137729.2,43028.5,4529.3,969.2,0
OSC02011,00000HU001,2004,4655,0,1,1,1,0,0,2,2,3,0,1,0,5,1,10,1,1,1,1984,99999,1,14,3,99999,99999,5,11773.7862,257.8,489091.6917,217455.0116,155226.44,116410.2402,489091.6917,158592.7997,150658.3601,32780.19124,10126.2,11043.32711,9654.22694,5754.02989,12228.46958,13045.04406,0,19945.78882,36081.08245,7934.43958,247574.375,82924.51709,4598.04127,2266,3.1
OSC02011,00000HU001,2004,4656,0,1,1,1,1,0,2,2,3,0,1,0,5,1,3,1,2,99999,99999,99999,2,17,3,99999,99999,5,11789.5657,113.6,119089.8714,19224.26029,70375.88817,29489.72297,119089.8714,83795.37389,82241.87389,21461.00369,14090.85,9174.26091,1953.499,2145.48879,6607.45599,6337.24724,0,5088.72842,15383.33986,1553.5,16432.05,18862.44754,9140.23203,759.1,5
OSC02011,00000HU001,2004,4657,0,1,1,1,0,0,2,2,1,0,1,1,6,1,2,1,2,99999,99999,99999,2,13,2,1,3,1,9953.497,183.3,234560.25,144288.05,55135.45,35136.75,234560.25,118352.65,109139.3,27311.85,14237.15,9176,6439.95,3191.45,3137.6,16396.6,0,8243.7,21005,9213.35,79163,37044.6,2640.3,271.1,2.1
OSC02011,00000HU001,2004,4658,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,2004,2,5,1,3,99999,3,11224.3916,263.1,381082.35,221224.3,125609.75,34248.3,381082.35,166937.55,132676.25,34571.4,22478.5,8357.4,2898.8,7073.35,4116.45,15882.25,0,14686.9,22611.2,34261.3,183872.45,30272.35,580.3,500.2,6.8
OSC02011,00000HU001,2004,4659,0,1,1,1,0,1,2,2,3,1,1,0,5,1,14,1,1,2,1968,99999,2,17,3,99999,99999,5,23945.1056,160.8,268092.4,115633.9833,100789.4944,51668.92222,268092.4,114161.7111,109588.1,30168.75,13607.64444,8126.7,4626.28889,5084.53889,5372.25556,8780.5,0,10495.12222,23326.3,4573.61111,108192.4111,45738.27778,1792,1087.9,0
OSC02011,00000HU001,2004,4660,0,1,1,1,0,0,2,2,2,1,1,1,3,1,8,2,1,3,1967,99999,2,16,1,2,1,4,41611.909,322.8,0,0,0,0,112104.5885,109436.2385,109436.2385,28347.99167,20940.5,10324.80525,4537.40794,3197.55,5505.50567,14661.97746,0,9808.87257,12111.62789,0,2668.35,0,3554.9,1101.5,47.3
OSC02011,00000HU001,2004,4661,0,1,1,1,0,0,2,2,1,0,1,1,7,2,1,2,2,99999,99999,1993,2,9,1,1,3,2,17081.9274,241.3,372068.8494,205461.8649,128446.0615,38160.92296,372068.8494,167075.0059,136036.6143,35578.8351,29493.85561,11192.35964,2018.10035,2788.05,1468.36352,22835.81177,0,13663.77197,16997.46639,31038.39153,172214.0876,32779.756,2018.55,208.5,36
OSC02011,00000HU001,2004,4662,0,1,1,1,0,0,2,2,1,1,1,1,6,1,2,2,2,99999,99999,2002,1,13,1,1,1,1,16185.5991,323.1,261315.2964,189244.1359,54219.9769,17851.18367,261315.2964,135365.815,119128.3154,40681.52322,24816.61646,5020.76988,1600.95089,3652.81565,2047.2771,18695.16153,0,9565.09241,13048.10829,16237.49955,107261.1125,18688.36901,987.04955,109.3,87.5
OSC02011,00000HU001,2004,4663,0,1,1,1,0,0,2,2,3,1,1,0,7,1,14,1,1,1,99999,99999,2,12,3,99999,99999,5,19200.5753,188.1,221051.1686,34661.48587,134965.0759,51424.60684,221051.1686,150632.7041,145955.1783,33402.65487,8803.46511,8569.05062,12797.37415,7227.21437,9523.78789,18313.73053,0,21413.44744,25904.45335,4677.52579,37068.00562,33350.45889,6500.44676,1334.9,7.3
OSC02011,00000HU001,2004,4664,0,1,1,1,0,0,2,2,1,1,1,1,7,2,1,2,2,99999,99999,2003,1,6,1,1,5,1,10454.1804,484.2,683856.3271,360429.0761,271595.9253,51831.32577,683856.3271,313134.9283,249336.3031,68959.90192,22491.95458,4354.32583,1060.76641,12191.60302,6102.4736,44566.22791,0,42460.27954,47148.77027,63798.62519,323364.1037,47357.29516,1789.35,482.2,92.5
OSC02011,00000HU001,2004,4665,0,1,1,1,0,0,2,2,3,0,1,0,3,1,15,1,1,1,1980,99999,2,15,3,99999,99999,5,12301.2724,198.7,286619.5067,117525.8962,130970.2795,38123.33103,286619.5067,128821.5262,124436.8832,27083.31928,12724.84603,15583.336,3300.23913,7401.0373,8436.87623,8547.44013,0,9419.70533,31940.08375,4384.643,123332.7532,34465.22733,4525.39096,608.7,2.8
